StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,bot_1_1,bot_1_time_First Click,bot_1_time_Last Click,bot_1_time_Page Submit,bot_1_time_Click Count,consent1,consent2,Prolific_ver,gender,gender_9_TEXT,nativeness,pre_time_First Click,pre_time_Last Click,pre_time_Page Submit,pre_time_Click Count,Task_Desc_time_First Click,Task_Desc_time_Last Click,Task_Desc_time_Page Submit,Task_Desc_time_Click Count,comp_assi_time_First Click,comp_assi_time_Last Click,comp_assi_time_Page Submit,comp_assi_time_Click Count,GE_Comp_Assi_time_First Click,GE_Comp_Assi_time_Last Click,GE_Comp_Assi_time_Page Submit,GE_Comp_Assi_time_Click Count,task_intro_time_First Click,task_intro_time_Last Click,task_intro_time_Page Submit,task_intro_time_Click Count,bot_1_2,bot_2_time_First Click,bot_2_time_Last Click,bot_2_time_Page Submit,bot_2_time_Click Count,Training_C35_Q1_time_First Click,Training_C35_Q1_time_Last Click,Training_C35_Q1_time_Page Submit,Training_C35_Q1_time_Click Count,Training_C35_Q1_tabl_1_1,Training_C35_Q1_tabl_1_2,Training_C35_Q1_tabl_1_3,Training_C35_Q1_tabl_1_4,Training_C35_Q1_tabl_1_5,Training_C35_Q1_tabl_1_6,Training_C35_Q1_tabl_1_7,Training_C35_Q1_tabl_1_8,Training_C35_Q2_time_First Click,Training_C35_Q2_time_Last Click,Training_C35_Q2_time_Page Submit,Training_C35_Q2_time_Click Count,Training_C35_Q2_tabl_1_1,Training_C35_Q2_tabl_1_2,Training_C35_Q2_tabl_1_3,Training_C35_Q2_tabl_1_4,Training_C35_Q2_tabl_1_5,Training_C35_Q2_tabl_1_6,Training_C35_Q2_tabl_1_7,Training_C35_Q2_tabl_1_8,Training_C35_Q3_time_First Click,Training_C35_Q3_time_Last Click,Training_C35_Q3_time_Page Submit,Training_C35_Q3_time_Click Count,Training_C35_Q3_tabl_1_1,Training_C35_Q3_tabl_1_2,Training_C35_Q3_tabl_1_3,Training_C35_Q3_tabl_1_4,Training_C35_Q3_tabl_1_5,Training_C35_Q3_tabl_1_6,Training_C35_Q3_tabl_1_7,Training_C35_Q3_tabl_1_8,Training_C35_Q4_time_First Click,Training_C35_Q4_time_Last Click,Training_C35_Q4_time_Page Submit,Training_C35_Q4_time_Click Count,Training_C35_Q4_tabl_1_1,Training_C35_Q4_tabl_1_2,Training_C35_Q4_tabl_1_3,Training_C35_Q4_tabl_1_4,Training_C35_Q4_tabl_1_5,Training_C35_Q4_tabl_1_6,Training_C35_Q4_tabl_1_7,Training_C35_Q4_tabl_1_8,game_intro_time_First Click,game_intro_time_Last Click,game_intro_time_Page Submit,game_intro_time_Click Count,Game_C35_Q1_time_First Click,Game_C35_Q1_time_Last Click,Game_C35_Q1_time_Page Submit,Game_C35_Q1_time_Click Count,Game_C35_Q1_table_1_1,Game_C35_Q1_table_1_2,Game_C35_Q1_table_1_3,Game_C35_Q1_table_1_4,Game_C35_Q1_table_1_5,Game_C35_Q1_table_1_6,Game_C35_Q1_table_1_7,Game_C35_Q1_table_1_8,Game_C35_Q2_time_First Click,Game_C35_Q2_time_Last Click,Game_C35_Q2_time_Page Submit,Game_C35_Q2_time_Click Count,Game_C35_Q2_table_1_1,Game_C35_Q2_table_1_2,Game_C35_Q2_table_1_3,Game_C35_Q2_table_1_4,Game_C35_Q2_table_1_5,Game_C35_Q2_table_1_6,Game_C35_Q2_table_1_7,Game_C35_Q2_table_1_8,Game_C35_Q3_time_First Click,Game_C35_Q3_time_Last Click,Game_C35_Q3_time_Page Submit,Game_C35_Q3_time_Click Count,Game_C35_Q3_table_1_1,Game_C35_Q3_table_1_2,Game_C35_Q3_table_1_3,Game_C35_Q3_table_1_4,Game_C35_Q3_table_1_5,Game_C35_Q3_table_1_6,Game_C35_Q3_table_1_7,Game_C35_Q3_table_1_8,Game_C35_Q4_time_First Click,Game_C35_Q4_time_Last Click,Game_C35_Q4_time_Page Submit,Game_C35_Q4_time_Click Count,Game_C35_Q4_table_1_1,Game_C35_Q4_table_1_2,Game_C35_Q4_table_1_3,Game_C35_Q4_table_1_4,Game_C35_Q4_table_1_5,Game_C35_Q4_table_1_6,Game_C35_Q4_table_1_7,Game_C35_Q4_table_1_8,Game_C35_Q5_time_First Click,Game_C35_Q5_time_Last Click,Game_C35_Q5_time_Page Submit,Game_C35_Q5_time_Click Count,Game_C35_Q5_table_1_1,Game_C35_Q5_table_1_2,Game_C35_Q5_table_1_3,Game_C35_Q5_table_1_4,Game_C35_Q5_table_1_5,Game_C35_Q5_table_1_6,Game_C35_Q5_table_1_7,Game_C35_Q5_table_1_8,Game_C35_Q6_time_First Click,Game_C35_Q6_time_Last Click,Game_C35_Q6_time_Page Submit,Game_C35_Q6_time_Click Count,Game_C35_Q6_table_1_1,Game_C35_Q6_table_1_2,Game_C35_Q6_table_1_3,Game_C35_Q6_table_1_4,Game_C35_Q6_table_1_5,Game_C35_Q6_table_1_6,Game_C35_Q6_table_1_7,Game_C35_Q6_table_1_8,Game_C35_Q7_time_First Click,Game_C35_Q7_time_Last Click,Game_C35_Q7_time_Page Submit,Game_C35_Q7_time_Click Count,Game_C35_Q7_table_1_1,Game_C35_Q7_table_1_2,Game_C35_Q7_table_1_3,Game_C35_Q7_table_1_4,Game_C35_Q7_table_1_5,Game_C35_Q7_table_1_6,Game_C35_Q7_table_1_7,Game_C35_Q7_table_1_8,Game_C35_Q8_time_First Click,Game_C35_Q8_time_Last Click,Game_C35_Q8_time_Page Submit,Game_C35_Q8_time_Click Count,Game_C35_Q8_table_1_1,Game_C35_Q8_table_1_2,Game_C35_Q8_table_1_3,Game_C35_Q8_table_1_4,Game_C35_Q8_table_1_5,Game_C35_Q8_table_1_6,Game_C35_Q8_table_1_7,Game_C35_Q8_table_1_8,Game_C35_Q9_time_First Click,Game_C35_Q9_time_Last Click,Game_C35_Q9_time_Page Submit,Game_C35_Q9_time_Click Count,Game_C35_Q9_table_1_1,Game_C35_Q9_table_1_2,Game_C35_Q9_table_1_3,Game_C35_Q9_table_1_4,Game_C35_Q9_table_1_5,Game_C35_Q9_table_1_6,Game_C35_Q9_table_1_7,Game_C35_Q9_table_1_8,Cohort35_Q10_time_First Click,Cohort35_Q10_time_Last Click,Cohort35_Q10_time_Page Submit,Cohort35_Q10_time_Click Count,Cohort35_Q10_table_1_1,Cohort35_Q10_table_1_2,Cohort35_Q10_table_1_3,Cohort35_Q10_table_1_4,Cohort35_Q10_table_1_5,Cohort35_Q10_table_1_6,Cohort35_Q10_table_1_7,Cohort35_Q10_table_1_8,task_load_1_1,task_load_2_1,task_load_3_1,task_load_4_1,task_load_5_1,avg_task_load,task_load_time_First Click,task_load_time_Last Click,task_load_time_Page Submit,task_load_time_Click Count,trust_1_1,trust_2_1,trust_3_1,trust_4_1,trust_5_1,trust_6_1,trust_7_1,trust_8_1,avg_trust,trust_time_First Click,trust_time_Last Click,trust_time_Page Submit,trust_time_Click Count,explanation_ques_1_1,explanation_ques_2_1,explanation_ques_3_1,explanation_ques_4_1,explanation_ques_5_1,explanation_ques_6_1,explanation_ques_7_1,explanation_ques_8_1,avg_explanation,explanation_time_First Click,explanation_time_Last Click,explanation_time_Page Submit,explanation_time_Click Count,PROLIFIC_PID,cohort_num,DeviceIdentifier,training_counter,game_counter
16-11-20 21:45,16-11-20 21:58,IP Address,95.91.245.104,100,790,TRUE,16-11-20 21:58,R_30wKOG1PBYdeAGK,,,,,52.53529358,13.44590759,anonymous,EN,0.9,s,4.387,4.387,6.343,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,59171c272568db0001a73b35,Male,,44,2.023,3.825,5.714,2,0,0,114.98,0,0,0,12.818,0,6.181,6.181,9.5,1,0,0,2.16,0,e,3.505,3.505,6.967,1,1.655,16.32,18.129,7,0,1,0,1,0,2,0,0,2.277,34.727,36.438,10,0,1,1,1,0,0,0,2,4.767,61.984,63.866,13,1,0,0,0,2,0,2,0,21.026,48.317,58.626,6,1,1,1,0,1,0,1,0,0,0,11.626,0,1.719,10.097,20.771,9,1,0,0,0,2,3,1,0,5.839,18.738,20.613,10,0,4,1,0,0,0,0,2,0,0,6.472,0,0,0,0,0,0,0,0,0,2.53,20.224,21.645,14,0,0,0,0,2,4,2,1,8.542,37.905,39.636,18,2,1,2,1,1,1,1,0,2.233,28.786,30.533,18,0,2,1,1,0,3,1,1,0,0,1.695,0,0,0,0,0,0,0,0,0,0,0,2.556,0,0,0,0,0,0,0,0,0,8.595,19.41,29.766,10,1,1,1,2,1,1,1,1,3.855,36.163,47.35,10,0,1,0,2,2,3,0,1,9,10,8,12,13,10.4,4.365,14.549,16.079,5,4,4,4,4,4,4,3,3,3.75,5.239,25.099,26.051,8,4,4,4,4,4,4,4,4,4,2.778,13.23,14.017,8,,5,,5,11
16-11-20 21:45,16-11-20 22:05,IP Address,209.93.50.92,100,1218,TRUE,16-11-20 22:05,R_3ivWLRkGdhHSjX5,,,,,52.97909546,-0.026901245,anonymous,EN,0.9,s,9.752,9.752,11.322,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5eac063dd16b532095da0ba1,Male,,19,2.136,3.389,6.021,2,53.39,64.475,65.857,3,19.51,28.73,30.076,4,11.623,11.623,12.742,1,0,0,11.288,0,e,2.7,4.509,5.28,2,18.386,42.59,43.825,8,0,1,0,1,0,2,0,1,8.539,29.528,30.551,9,0,1,1,2,0,0,0,1,17.499,30.322,32.343,5,1,0,0,0,2,0,2,0,21.371,62.244,63.925,11,1,1,1,0,1,0,1,0,0,0,2.546,0,15.507,40.933,43.214,10,1,0,0,1,2,3,1,0,13.365,50.494,53.745,11,1,3,1,0,0,0,1,2,22.567,56.106,57.811,9,0,1,0,1,2,3,1,0,14.464,50.057,51.278,10,0,0,0,0,2,4,2,1,16.264,109.554,110.358,17,2,1,1,1,1,1,1,0,24.562,78.846,79.732,18,0,2,1,0,0,3,1,1,24.956,71.381,72.998,16,0,1,1,1,2,1,2,1,18.016,66.14,67.784,11,3,2,3,1,0,0,0,0,19.988,54.272,55.842,15,1,1,0,2,1,1,1,1,20.042,74.932,76.01,11,0,1,0,2,2,3,0,1,14,4,5,20,10,10.6,3.719,22.018,23.108,12,4,3,4,3,5,3,3,2,3.375,2.968,31.226,32.222,20,4,2,3,4,4,5,4,5,3.875,7.923,42.143,43.079,15,,5,,5,11
16-11-20 21:41,16-11-20 22:07,IP Address,86.19.136.29,100,1574,TRUE,16-11-20 22:07,R_31z3UVqDjHjgNln,,,,,50.75720215,-1.895492554,anonymous,EN,0.9,s,4.843,4.843,10.987,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5faae75181a99652292188bf,Male,,20,1.608,5.349,5.664,4,6.258,35.033,35.781,28,0.909,16.063,16.774,15,0.849,27.754,28.577,22,0.83,5.261,6.072,17,e,0.891,2.701,5.13,5,9.527,121.545,122.333,141,0,1,0,1,0,1,0,1,5.315,42.021,42.56,22,0,1,1,1,0,0,0,2,11.797,87.765,88.468,31,1,0,0,0,2,0,2,0,5.548,17.901,18.8,12,1,1,1,0,0,0,1,0,2.801,3.666,4.858,4,1.198,86.926,87.608,40,1,0,0,0,2,3,1,0,4.127,27.707,28.29,12,0,4,1,0,0,0,0,2,7.887,36.948,37.837,17,0,1,0,1,2,3,0,0,1.319,48.642,49.202,28,0,0,0,1,3,4,2,0,8.558,84.703,85.542,24,3,1,2,1,0,0,0,0,9.241,59.691,60.445,29,0,2,0,1,1,3,1,1,8.889,64.508,65.479,19,0,1,0,0,2,0,2,1,9.447,83.424,84.211,17,3,2,3,1,0,0,0,0,2.308,134.03,135.096,24,0,1,0,2,1,1,2,0,6.702,69.034,69.678,22,0,1,0,2,2,3,0,1,10,11,12,7,14,10.8,2.452,45.849,46.482,14,2,4,4,3,4,3,3,4,3.375,101.342,122.088,122.309,23,4,4,4,5,4,4,4,4,4.125,3.322,18.4,20.301,11,,5,,5,11
16-11-20 21:44,16-11-20 22:08,IP Address,86.190.0.172,100,1444,TRUE,16-11-20 22:08,R_2UbYZX0fqRf6WPU,,,,,51.71080017,-1.895202637,anonymous,EN,0.7,s,4.304,4.304,8.993,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5d55a320d9450800172506d4,Female,,24,2.515,4.743,7.213,2,3.589,3.589,6.61,1,0,0,31.616,0,0,0,50.039,0,0,0,28.418,0,e,2.017,2.017,5.301,1,7.555,26.837,34.118,9,0,1,0,1,0,2,0,1,10.745,24.258,36.503,5,0,1,1,1,0,0,0,2,66.711,81.737,89.661,7,1,0,0,0,2,0,2,0,30.648,39.348,43.804,6,1,1,1,0,1,0,1,0,0,0,14.8,0,4.138,44.85,56.382,12,1,0,0,1,2,3,1,0,15.566,47.015,57.285,9,1,4,1,0,0,0,1,2,12.251,47.583,58.638,12,0,1,0,1,2,3,1,1,11.26,38.683,53.751,9,0,0,0,1,2,4,2,0,41.662,88.073,103.408,13,2,1,1,1,1,1,1,0,13.985,45.142,60.463,12,0,2,1,1,0,3,1,1,13.601,62.748,73.528,14,0,1,1,1,2,1,2,1,17.154,56.862,60.221,6,3,2,3,1,0,0,0,0,18.285,50.673,64.991,10,1,1,1,2,1,1,1,1,19.742,52.638,61.492,10,0,1,0,2,2,3,0,1,18,8,7,12,2,9.4,3.312,22.182,25.993,5,3,4,1,1,4,2,2,2,2.375,3.993,30.959,31.601,9,5,5,5,5,4,4,4,5,4.625,4.476,23.123,23.928,9,,5,,5,11
16-11-20 21:50,16-11-20 22:10,IP Address,88.215.55.209,100,1194,TRUE,16-11-20 22:10,R_2sSFfByUwXAMqJu,,,,,53.3500061,-2.333297729,anonymous,EN,0.9,s,2.792,2.792,4.767,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5f4659f8da76ac02d4d8ca4a,Male,,39,1.488,2.144,5.14,2,0,0,37.767,0,0,0,29.118,0,0,0,17.913,0,0,0,14.176,0,e,1.614,1.614,3.724,1,9.031,14.124,16.02,7,0,1,0,1,0,2,0,0,14.082,18.89,19.711,5,0,1,1,1,0,0,0,2,18.552,29.701,42.586,7,1,0,0,0,2,0,2,0,12.059,16.034,20.511,6,1,1,1,0,1,0,1,0,0,0,5.717,0,27.694,78.749,95.656,24,1,0,0,1,2,3,1,0,10.531,55.411,72.401,17,1,4,1,0,0,0,1,2,62.605,71.057,78.566,7,1,0,1,1,2,3,0,1,9.4,149.426,150.606,26,0,0,0,1,2,4,2,0,45.087,110.04,111.48,11,2,1,1,1,1,1,1,0,22.931,40.348,70.661,16,0,2,1,1,0,3,1,1,12.982,48.208,50.908,13,0,1,1,1,2,1,2,0,10.795,43.171,48.692,16,3,3,2,1,0,0,0,0,1.066,86.436,88.201,24,1,1,1,2,1,1,1,1,47.695,53.362,54.405,5,0,1,0,2,2,3,0,1,15,8,4,20,4,10.2,2.799,14.617,15.361,5,3,4,3,4,4,4,4,3,3.625,5.154,24.238,25.111,9,5,4,5,4,5,4,3,5,4.375,3.609,26.276,26.864,16,,5,,5,11
16-11-20 21:49,16-11-20 22:11,IP Address,86.136.0.160,100,1314,TRUE,16-11-20 22:11,R_1I5J49QPH0ZbUQf,,,,,52.19320679,0.142593384,anonymous,EN,0.9,s,2.657,2.657,5.989,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5f3a7bc6bb3abd08700663bd,Female,,18,4.865,6.797,9.955,2,38.666,38.666,38.989,1,0,0,23.818,0,0,0,38.392,0,0,0,8.906,0,e,1.486,1.486,4.726,1,8.007,44.093,49.883,8,0,1,0,1,0,2,0,1,8.476,22.184,37.137,4,0,1,1,1,0,0,0,2,42.751,79.641,108.883,11,1,0,0,1,2,0,2,0,9.829,18.604,26.031,5,1,1,1,0,1,0,1,0,0,0,13.277,0,10.411,32.776,70.831,9,1,0,0,1,2,3,1,0,7.62,45.779,83.094,21,1,4,1,0,0,0,1,2,25.252,74.622,96.969,15,0,1,0,1,2,3,1,1,17.205,47.331,57.75,22,0,0,0,1,2,4,2,0,25.551,62.22,72.126,25,2,1,2,1,1,1,1,0,25.527,71.015,81.009,28,0,2,1,1,0,3,1,1,24.717,67.731,75.819,19,0,1,1,1,2,1,2,1,11.408,27.928,66.584,4,3,2,3,1,0,0,0,0,26.335,80.093,86.716,28,1,1,1,2,1,1,1,1,8.661,69.45,79.821,25,0,1,0,2,2,3,0,1,18,4,6,18,9,11,4.636,13.748,14.859,5,2,5,1,1,5,1,1,2,2.25,3.665,15.792,16.628,9,4,2,5,4,2,5,4,5,3.875,2.447,19.449,20.23,11,,5,,5,11
16-11-20 21:48,16-11-20 22:13,IP Address,86.163.58.119,100,1507,TRUE,16-11-20 22:13,R_27IjtySWq2VDdY4,,,,,51.24830627,-1.126602173,anonymous,EN,0.9,s,3.756,3.756,5.683,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,597725537f87260001cd5b65,Female,,29,16.723,20.883,22.366,3,0,0,45.532,0,0,0,66.046,0,0,0,168.782,0,0,0,28.393,0,e,3.268,3.268,5.078,1,26.234,37.847,41.367,8,0,1,0,1,0,2,0,0,3.662,59.237,61.356,12,0,1,1,1,0,0,0,2,9.085,27.71,31.68,10,2,0,0,0,2,0,2,0,7.74,30.735,32.184,14,1,1,1,0,1,0,1,0,0,0,9.507,0,17.029,46.507,47.785,12,1,0,0,0,2,3,1,0,12.83,44.062,45.977,22,1,4,1,0,0,0,1,2,6.827,128.271,129.079,45,0,1,0,1,2,3,1,0,6.93,38.804,40.66,32,0,0,0,1,2,4,2,0,6.536,52.822,55.085,37,2,1,1,1,1,1,1,0,12.706,69.519,71.403,40,0,2,1,1,0,3,1,1,12.676,72.433,73.344,32,0,1,1,1,2,1,2,1,7.025,44.008,44.76,30,3,1,3,1,0,0,0,0,20.472,88.496,90.475,38,1,1,1,2,1,1,0,1,17.145,74.946,77.121,38,0,1,0,2,2,3,0,1,12,8,5,16,1,8.4,3.645,28.861,29.724,9,4,3,2,2,3,3,2,3,2.75,10.872,56.607,57.523,13,5,3,4,4,4,4,5,4,4.125,3.057,48.612,49.992,12,,5,,5,11
16-11-20 21:55,16-11-20 22:14,IP Address,188.214.12.93,100,1155,TRUE,16-11-20 22:14,R_21hpoHbkhx6bsup,,,,,51.50770569,-0.119003296,anonymous,EN,0.9,s,3.585,3.585,7.178,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5d162cc3628de0001966c694,Male,,32,1.359,2.543,4.624,2,25.238,32.261,57.104,3,3.925,68.433,77.015,8,33.387,35.263,68.106,2,27.433,27.727,32.364,2,e,1.916,1.916,4.561,1,6.072,23.925,24.66,10,0,1,0,1,0,2,0,1,3.199,41.782,42.677,13,0,1,1,1,0,0,0,2,6.48,27.809,28.16,10,1,0,0,0,2,0,2,0,4.532,50.656,51.246,20,1,1,1,0,1,0,1,0,0,0,15.159,0,3.069,42.357,53.659,14,1,0,0,1,2,3,0,1,1.969,26.241,32.001,15,1,4,1,0,0,0,1,2,3.393,109.885,111.598,19,1,1,0,1,2,3,0,1,2.656,31.227,32.133,16,0,0,0,0,2,4,2,1,4.615,58.822,61.274,21,2,1,2,1,1,1,1,0,6.898,58.685,60.389,38,0,2,1,1,0,3,1,1,12.605,50.511,51.277,22,0,1,1,1,2,1,2,1,2.713,30.126,41.075,14,3,2,3,1,0,0,0,0,5.166,53.405,54.967,31,1,1,1,2,1,1,1,1,4.779,36.691,37.654,14,0,1,0,2,2,3,0,1,17,3,5,14,3,8.4,5.935,16.69,19.287,6,4,4,2,2,3,3,3,3,3,6.78,31.672,32.678,8,4,4,4,4,4,4,4,4,4,6.204,22.631,23.855,10,,5,,5,11
16-11-20 21:45,16-11-20 22:14,IP Address,90.206.157.184,100,1769,TRUE,16-11-20 22:15,R_3oMCcgeSeAjnDhd,,,,,51.35769653,0.129104614,anonymous,EN,0.9,s,4.082,4.082,6.857,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5dc04bc054c797485567b93b,Female,,19,2.561,7.211,8.715,3,27.046,27.046,111.753,1,0,0,71.519,0,0,0,84.367,0,0,0,12.054,0,e,2.846,2.846,5.567,1,2.705,70.425,71.131,8,0,1,0,1,0,2,0,1,6.684,69.284,71.691,8,0,1,1,1,0,0,0,2,4,54.446,57.749,5,1,0,0,0,2,0,2,0,29.611,83.679,85.616,8,1,1,1,0,1,0,1,0,4.867,4.867,8.518,1,2.917,65.812,66.691,12,1,0,0,1,2,3,1,1,50.453,93.506,94.233,8,1,4,1,0,0,0,1,2,15.191,103.471,109.89,10,0,1,0,1,2,3,1,1,2.676,76.419,85.669,7,0,0,0,1,2,4,2,0,11.321,80.314,82.669,9,1,1,1,1,1,1,2,0,4.637,120.699,121.901,10,0,2,1,1,0,3,1,1,16.957,110.27,111.088,10,0,1,1,1,2,1,2,1,14.872,89.548,91.57,7,3,2,3,1,0,0,0,0,7.328,76.96,89.277,9,1,1,1,2,1,1,1,1,71.235,88.972,93.87,6,0,1,0,2,2,3,0,1,14,5,2,14,6,8.2,4.833,25.556,27.183,9,3,4,1,4,4,3,2,2,2.875,4.595,39.075,40.045,14,4,5,4,4,4,3,3,4,3.875,7.502,42.125,43.212,13,,5,,5,11
16-11-20 21:51,16-11-20 22:15,IP Address,5.151.95.8,100,1408,TRUE,16-11-20 22:15,R_3Dd2wsfBP88uVS4,,,,,54.76989746,-1.559005737,anonymous,EN,0.9,s,3.947,3.947,5.663,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5f5265167ef2f0508471c6f5,Male,,24,1.663,2.799,4.274,3,0,0,54.938,0,0,0,70.511,0,0,0,34.89,0,0,0,20.82,0,e,1.525,1.525,3.253,1,8.723,42.517,52.612,14,0,1,0,1,0,2,0,1,16.863,19.661,20.537,5,0,1,1,1,0,0,0,2,32.488,38.318,38.605,4,1,0,0,0,2,0,2,0,54.832,64.54,65.789,5,1,1,1,0,1,0,1,0,0,0,12.048,0,5.868,69.174,70.296,27,1,0,0,1,2,3,1,0,4.197,62.902,74.936,40,1,4,1,0,0,0,1,2,40.18,49.934,64.938,6,0,1,0,1,2,3,1,1,67.362,75.103,106.11,5,0,0,0,1,2,4,2,0,33.477,70.313,82.445,8,2,1,2,1,1,1,1,0,44.897,76.117,77.306,8,0,2,1,1,0,3,1,1,25.226,98.342,105.507,7,0,1,1,1,2,1,2,1,58.686,75.728,83.898,4,3,2,3,1,0,0,0,0,57.631,71.511,91.387,9,1,1,1,2,1,1,1,1,36.985,51.817,67.699,5,0,1,0,2,2,3,0,1,13,6,5,14,6,8.8,9.658,22.222,23.921,6,4,4,4,4,4,3,1,4,3.5,3.621,27.165,28.662,9,4,3,2,2,2,5,3,5,3.25,5.287,29.615,30.309,10,,5,,5,11
